Remaining Data ID,No GPS Data ID,Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Saltwater Failsafe,Iridium Command,Schedule Set,Diagnostic Dive Data,Predeployment Data,Error
835,3048,2021.02.08 13:13:48,2021.02.08 13:13:48,2.0,38.03463,17.06587,,Hit,2021.02.08 13:13:48,1,No,No,,,6229 6229 6229 7 0 0 1 0,No,
836,3054,2021.02.09 00:00:00,2021.02.09 00:00:00,,,,15.0,,2021.02.09 02:17:23,1,,,,Primary,,No,
837,3057,2021.02.09 02:17:23,2021.02.09 02:17:23,4.0,37.96958,16.9654,,Hit,2021.02.09 02:17:23,1,No,No,,,10727 10727 10727 4 0 0 1 0,No,
838,3062,2021.02.09 12:00:00,2021.02.09 12:00:00,,,,16.0,,2021.02.09 18:30:46,1,,,,Primary,,No,
839,3067,2021.02.09 18:30:46,2021.02.09 18:30:46,3.0,37.86383,16.98237,,Hit,2021.02.09 18:30:46,1,No,No,,,4033 4033 8859 5 1 0 1 0,No,
840,3071,2021.02.10 00:00:00,2021.02.10 00:00:00,,,,15.0,,2021.02.10 06:59:55,1,,,,Primary,,No,
841,3075,2021.02.10 06:59:55,2021.02.10 06:59:55,3.0,37.82888,17.02583,,Hit,2021.02.10 06:59:55,1,No,No,,,6164 1233 3722 9 0 0 3 2,No,
842,3079,2021.02.10 12:00:00,2021.02.10 12:00:00,,,,16.0,,2021.02.10 22:27:46,1,,,,Primary,,No,
843,3085,2021.02.10 22:27:46,2021.02.10 22:27:46,3.0,37.782379999999996,17.2998,,Hit,2021.02.10 22:27:46,1,No,No,,,0 0 15621 3 0 0 0 0,No,
844,3087,2021.02.11 00:00:00,2021.02.11 00:00:00,,,,16.0,,2021.02.11 10:40:30,1,,,,Primary,,No,
845,3091,2021.02.11 10:40:30,2021.02.11 10:40:30,4.0,37.71965,17.372970000000002,,Hit,2021.02.11 10:40:30,1,No,No,,,0 0 13927 5 0 0 0 0,No,
