Depth Data ID,No GPS Data ID,Acquisition Time,Acquisition Start Time,Underwater Percentage,Dive Count,Average Dive Duration,Maximum Dive Duration,Maximum Dive Depth,Layer 1 Percentage,Layer 2 Percentage,Layer 3 Percentage,Layer 4 Percentage,Layer 5 Percentage,Layer 6 Percentage,Layer 7 Percentage,Layer 8 Percentage,Layer 9 Percentage,Layer 10 Percentage,Layer 1 Dive Count,Layer 2 Dive Count,Layer 3 Dive Count,Layer 4 Dive Count,Layer 5 Dive Count,Layer 6 Dive Count,Layer 7 Dive Count,Layer 8 Dive Count,Layer 9 Dive Count,Layer 10 Dive Count
1268,3063,2020.10.24 00:00:00,2020.10.23 22:00:00,97.266%,3.0,2935.0,,29.0,26.172%,1.172%,58.203%,10.547%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1269,3065,2020.10.24 02:00:00,2020.10.24 00:00:00,96.484%,8.0,435.0,,31.0,32.422%,0.391%,57.422%,5.859%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,3067,2020.10.24 04:00:00,2020.10.24 02:00:00,94.141%,5.0,1532.0,,33.0,26.953%,0.391%,56.641%,8.203%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1271,3068,2020.10.24 06:00:00,2020.10.24 04:00:00,96.484%,1.0,6017.0,,25.0,0.391%,0.391%,81.641%,12.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1272,3069,2020.10.24 08:00:00,2020.10.24 06:00:00,88.672%,3.0,3609.0,,55.0,1.172%,1.953%,19.141%,42.578%,16.016%,5.859%,1.953%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
1273,3071,2020.10.24 10:00:00,2020.10.24 08:00:00,96.484%,1.0,3423.0,,55.0,0.391%,0.391%,6.641%,40.234%,12.109%,30.078%,6.641%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1274,3072,2020.10.24 12:00:00,2020.10.24 10:00:00,94.141%,16.0,399.0,,45.0,26.172%,0.391%,26.953%,34.766%,3.516%,1.172%,0.391%,0.391%,0.391%,0.391%,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1275,3074,2020.10.24 14:00:00,2020.10.24 12:00:00,92.578%,3.0,2691.0,,59.0,23.047%,1.953%,22.266%,34.766%,3.516%,2.734%,3.516%,0.391%,0.391%,0.391%,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1276,3075,2020.10.24 16:00:00,2020.10.24 14:00:00,94.922%,8.0,688.0,,35.0,19.922%,8.203%,58.203%,5.859%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1277,3076,2020.10.24 18:00:00,2020.10.24 16:00:00,96.484%,2.0,1634.0,,43.0,1.172%,12.891%,12.109%,62.891%,7.422%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1278,3078,2020.10.24 20:00:00,2020.10.24 18:00:00,95.703%,2.0,5884.0,,23.0,12.109%,1.953%,76.172%,5.078%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1279,3079,2020.10.24 22:00:00,2020.10.24 20:00:00,97.266%,6.0,449.0,,21.0,26.172%,19.141%,51.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,3081,2020.10.25 00:00:00,2020.10.24 22:00:00,92.578%,5.0,2018.0,,19.0,66.016%,2.734%,23.047%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1281,3082,2020.10.25 02:00:00,2020.10.25 00:00:00,96.484%,1.0,6048.0,,23.0,0.391%,12.109%,82.422%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,3083,2020.10.25 04:00:00,2020.10.25 02:00:00,96.484%,3.0,2913.0,,15.0,45.703%,6.641%,44.141%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,3084,2020.10.25 06:00:00,2020.10.25 04:00:00,94.922%,8.0,692.0,,5.0,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,3085,2020.10.25 08:00:00,2020.10.25 06:00:00,93.359%,15.0,570.0,,59.0,12.109%,12.891%,44.922%,19.922%,1.172%,1.172%,1.172%,0.391%,0.391%,0.391%,11.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1285,3087,2020.10.25 10:00:00,2020.10.25 08:00:00,96.484%,1.0,3635.0,,51.0,0.391%,1.172%,12.109%,73.047%,8.203%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1286,3088,2020.10.25 12:00:00,2020.10.25 10:00:00,94.141%,3.0,2099.0,,45.0,1.172%,1.953%,50.391%,34.766%,5.078%,1.172%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1287,3090,2020.10.25 14:00:00,2020.10.25 12:00:00,93.359%,4.0,1996.0,,57.0,8.984%,48.828%,26.953%,3.516%,1.172%,1.172%,1.953%,0.391%,0.391%,0.391%,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1288,3091,2020.10.25 16:00:00,2020.10.25 14:00:00,93.359%,6.0,1149.0,,77.0,10.547%,18.359%,19.141%,36.328%,1.172%,1.953%,3.516%,1.953%,0.391%,0.391%,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1289,3092,2020.10.25 18:00:00,2020.10.25 16:00:00,91.797%,24.0,275.0,,37.0,34.766%,1.172%,14.453%,35.547%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,21.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1290,3093,2020.10.25 20:00:00,2020.10.25 18:00:00,89.453%,10.0,646.0,,25.0,22.266%,1.172%,41.016%,24.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,3094,2020.10.25 22:00:00,2020.10.25 20:00:00,90.234%,2.0,5256.0,,33.0,0.391%,1.172%,55.859%,31.641%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1292,3096,2020.10.26 00:00:00,2020.10.25 22:00:00,80.859%,1.0,6888.0,,29.0,0.391%,0.391%,62.891%,16.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1293,3098,2020.10.26 02:00:00,2020.10.26 00:00:00,97.266%,1.0,5868.0,,27.0,19.141%,0.391%,56.641%,20.703%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,3099,2020.10.26 04:00:00,2020.10.26 02:00:00,92.578%,2.0,3218.0,,7.0,91.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,3100,2020.10.26 06:00:00,2020.10.26 04:00:00,96.484%,2.0,2285.0,,9.0,87.109%,9.766%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296,3101,2020.10.26 08:00:00,2020.10.26 06:00:00,87.891%,9.0,812.0,,39.0,5.859%,5.859%,41.797%,30.078%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1297,3102,2020.10.26 10:00:00,2020.10.26 08:00:00,90.234%,18.0,526.0,,33.0,29.297%,2.734%,51.172%,5.078%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,15.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1298,3103,2020.10.26 12:00:00,2020.10.26 10:00:00,86.328%,8.0,649.0,,49.0,18.359%,2.734%,7.422%,21.484%,29.297%,7.422%,0.391%,0.391%,0.391%,0.391%,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1299,3105,2020.10.26 14:00:00,2020.10.26 12:00:00,90.234%,5.0,850.0,,51.0,12.109%,1.953%,1.172%,4.297%,32.422%,37.109%,0.391%,0.391%,0.391%,0.391%,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1300,3107,2020.10.26 16:00:00,2020.10.26 14:00:00,87.891%,9.0,880.0,,55.0,5.859%,1.172%,1.953%,31.641%,27.734%,16.797%,1.953%,0.391%,0.391%,0.391%,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1301,3110,2020.10.26 18:00:00,2020.10.26 16:00:00,93.359%,3.0,1688.0,,39.0,14.453%,0.391%,5.859%,55.078%,16.797%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1302,3111,2020.10.26 20:00:00,2020.10.26 18:00:00,88.672%,3.0,2682.0,,21.0,54.297%,1.172%,33.203%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1303,3112,2020.10.26 22:00:00,2020.10.26 20:00:00,83.203%,4.0,1532.0,,5.0,83.203%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,3114,2020.10.27 00:00:00,2020.10.26 22:00:00,87.109%,12.0,349.0,,5.0,86.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305,3116,2020.10.27 02:00:00,2020.10.27 00:00:00,86.328%,11.0,719.0,,7.0,83.984%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1306,3117,2020.10.27 04:00:00,2020.10.27 02:00:00,85.547%,13.0,416.0,,5.0,84.766%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,3118,2020.10.27 06:00:00,2020.10.27 04:00:00,91.016%,3.0,2548.0,,5.0,91.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,3119,2020.10.27 08:00:00,2020.10.27 06:00:00,90.234%,14.0,351.0,,55.0,21.484%,2.734%,24.609%,13.672%,20.703%,4.297%,1.953%,0.391%,0.391%,0.391%,11.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1309,3121,2020.10.27 10:00:00,2020.10.27 08:00:00,86.328%,3.0,2276.0,,61.0,2.734%,1.172%,4.297%,19.141%,44.141%,11.328%,2.734%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1310,3123,2020.10.27 12:00:00,2020.10.27 10:00:00,87.891%,2.0,3337.0,,45.0,1.172%,0.391%,2.734%,23.828%,51.953%,7.422%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1311,3124,2020.10.27 14:00:00,2020.10.27 12:00:00,88.672%,1.0,3402.0,,41.0,0.391%,0.391%,16.016%,41.016%,30.859%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1312,3125,2020.10.27 16:00:00,2020.10.27 14:00:00,64.453%,8.0,987.0,,45.0,2.734%,1.172%,19.922%,17.578%,19.141%,3.516%,0.391%,0.391%,0.391%,0.391%,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1313,3126,2020.10.27 18:00:00,2020.10.27 16:00:00,94.922%,2.0,1769.0,,39.0,0.391%,0.391%,24.609%,52.734%,16.797%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1314,3127,2020.10.27 20:00:00,2020.10.27 18:00:00,84.766%,6.0,1569.0,,19.0,7.422%,17.578%,59.766%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1315,3128,2020.10.27 22:00:00,2020.10.27 20:00:00,87.891%,2.0,2233.0,,5.0,87.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,3131,2020.10.28 00:00:00,2020.10.27 22:00:00,84.766%,6.0,891.0,,17.0,1.953%,53.516%,29.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317,3132,2020.10.28 02:00:00,2020.10.28 00:00:00,90.234%,5.0,1117.0,,7.0,73.047%,16.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,3133,2020.10.28 04:00:00,2020.10.28 02:00:00,84.766%,10.0,787.0,,7.0,80.078%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,3134,2020.10.28 06:00:00,2020.10.28 04:00:00,84.766%,8.0,555.0,,7.0,83.984%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,3135,2020.10.28 08:00:00,2020.10.28 06:00:00,84.766%,8.0,928.0,,53.0,3.516%,1.953%,20.703%,47.266%,8.984%,1.953%,1.172%,0.391%,0.391%,0.391%,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1321,3136,2020.10.28 10:00:00,2020.10.28 08:00:00,91.016%,2.0,4117.0,,51.0,0.391%,0.391%,20.703%,44.141%,19.141%,5.078%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1322,3138,2020.10.28 12:00:00,2020.10.28 10:00:00,82.422%,2.0,3644.0,,55.0,1.172%,1.172%,3.516%,66.016%,8.203%,1.172%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1323,3140,2020.10.28 14:00:00,2020.10.28 12:00:00,89.453%,2.0,3676.0,,39.0,1.172%,1.172%,3.516%,66.016%,18.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1324,3142,2020.10.28 16:00:00,2020.10.28 14:00:00,87.109%,10.0,540.0,,53.0,8.203%,1.172%,9.766%,15.234%,45.703%,5.078%,1.953%,0.391%,0.391%,0.391%,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1325,3143,2020.10.28 18:00:00,2020.10.28 16:00:00,92.578%,5.0,984.0,,33.0,11.328%,1.953%,58.984%,19.141%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1326,3144,2020.10.28 20:00:00,2020.10.28 18:00:00,84.766%,5.0,1482.0,,17.0,53.516%,0.391%,30.859%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1327,3145,2020.10.28 22:00:00,2020.10.28 20:00:00,79.297%,15.0,380.0,,7.0,78.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1328,3147,2020.10.29 00:00:00,2020.10.28 22:00:00,84.766%,2.0,3320.0,,25.0,24.609%,22.266%,36.328%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329,3149,2020.10.29 02:00:00,2020.10.29 00:00:00,60.547%,3.0,2380.0,,11.0,40.234%,19.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1330,3150,2020.10.29 04:00:00,2020.10.29 02:00:00,88.672%,7.0,851.0,,19.0,32.422%,53.516%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1331,3151,2020.10.29 06:00:00,2020.10.29 04:00:00,69.141%,35.0,151.0,,3.0,66.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1332,3153,2020.10.29 08:00:00,2020.10.29 06:00:00,91.797%,3.0,2427.0,,73.0,1.172%,3.516%,47.266%,8.984%,18.359%,9.766%,2.734%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1333,3154,2020.10.29 10:00:00,2020.10.29 08:00:00,90.234%,5.0,1442.0,,43.0,3.516%,1.172%,3.516%,3.516%,68.359%,9.766%,0.391%,0.391%,0.391%,0.391%,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1334,3155,2020.10.29 12:00:00,2020.10.29 10:00:00,94.141%,1.0,4250.0,,43.0,0.391%,0.391%,33.984%,16.797%,41.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1335,3157,2020.10.29 14:00:00,2020.10.29 12:00:00,87.891%,7.0,1343.0,,41.0,11.328%,1.172%,25.391%,23.047%,26.953%,0.391%,0.391%,0.391%,0.391%,0.391%,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1336,3159,2020.10.29 16:00:00,2020.10.29 14:00:00,87.891%,15.0,340.0,,47.0,17.578%,1.172%,34.766%,11.328%,18.359%,3.516%,0.391%,0.391%,0.391%,0.391%,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1337,3160,2020.10.29 18:00:00,2020.10.29 16:00:00,91.016%,6.0,1068.0,,33.0,31.641%,29.297%,13.672%,15.234%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1338,3161,2020.10.29 20:00:00,2020.10.29 18:00:00,90.234%,2.0,2447.0,,23.0,42.578%,9.766%,37.109%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,3162,2020.10.29 22:00:00,2020.10.29 20:00:00,87.109%,8.0,1150.0,,9.0,80.078%,6.641%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,3163,2020.10.30 00:00:00,2020.10.29 22:00:00,88.672%,4.0,1535.0,,19.0,76.953%,1.172%,10.547%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1341,3165,2020.10.30 02:00:00,2020.10.30 00:00:00,92.578%,9.0,676.0,,17.0,32.422%,24.609%,35.547%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1342,3166,2020.10.30 04:00:00,2020.10.30 02:00:00,93.359%,3.0,2148.0,,11.0,57.422%,26.172%,9.766%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1343,3168,2020.10.30 06:00:00,2020.10.30 04:00:00,86.328%,17.0,455.0,,7.0,84.766%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1344,3169,2020.10.30 08:00:00,2020.10.30 06:00:00,91.016%,3.0,1188.0,,61.0,2.734%,5.859%,18.359%,15.234%,32.422%,14.453%,1.172%,0.391%,0.391%,0.391%,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1345,3170,2020.10.30 10:00:00,2020.10.30 08:00:00,91.016%,2.0,3364.0,,55.0,1.172%,1.172%,5.859%,15.234%,33.984%,33.203%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1346,3172,2020.10.30 12:00:00,2020.10.30 10:00:00,88.672%,10.0,679.0,,49.0,31.641%,8.203%,5.859%,2.734%,12.891%,25.391%,0.391%,0.391%,0.391%,0.391%,7.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1347,3174,2020.10.30 14:00:00,2020.10.30 12:00:00,92.578%,15.0,596.0,,53.0,33.984%,1.172%,5.859%,25.391%,8.203%,15.234%,0.391%,0.391%,0.391%,0.391%,13.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1348,3175,2020.10.30 16:00:00,2020.10.30 14:00:00,84.766%,33.0,176.0,,47.0,30.078%,7.422%,8.203%,30.078%,5.078%,2.734%,0.391%,0.391%,0.391%,0.391%,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1349,3176,2020.10.30 18:00:00,2020.10.30 16:00:00,87.109%,9.0,618.0,,51.0,4.297%,8.984%,34.766%,26.953%,8.984%,2.734%,0.391%,0.391%,0.391%,0.391%,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1350,3177,2020.10.30 20:00:00,2020.10.30 18:00:00,94.922%,1.0,4640.0,,19.0,0.391%,31.641%,62.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1351,3178,2020.10.30 22:00:00,2020.10.30 20:00:00,89.453%,2.0,3303.0,,17.0,24.609%,38.672%,26.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352,3180,2020.10.31 00:00:00,2020.10.30 22:00:00,93.359%,2.0,4600.0,,37.0,28.516%,10.547%,49.609%,1.953%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1353,3182,2020.10.31 02:00:00,2020.10.31 00:00:00,92.578%,5.0,1620.0,,5.0,92.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,3183,2020.10.31 04:00:00,2020.10.31 02:00:00,94.922%,78.0,96.0,,3.0,90.234%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,3184,2020.10.31 06:00:00,2020.10.31 04:00:00,75.391%,119.0,45.0,,3.0,68.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,3185,2020.10.31 08:00:00,2020.10.31 06:00:00,88.672%,55.0,118.0,,47.0,52.734%,5.078%,21.484%,3.516%,1.172%,1.953%,0.391%,0.391%,0.391%,0.391%,53.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1357,3186,2020.10.31 10:00:00,2020.10.31 08:00:00,91.797%,33.0,189.0,,53.0,69.141%,11.328%,1.953%,1.172%,2.734%,2.734%,1.172%,0.391%,0.391%,0.391%,30.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1358,3187,2020.10.31 12:00:00,2020.10.31 10:00:00,98.828%,33.0,225.0,,39.0,73.047%,1.953%,18.359%,2.734%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1359,3189,2020.10.31 14:00:00,2020.10.31 12:00:00,91.797%,19.0,335.0,,53.0,62.109%,9.766%,12.109%,1.953%,1.172%,2.734%,1.172%,0.391%,0.391%,0.391%,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1360,3191,2020.10.31 16:00:00,2020.10.31 14:00:00,87.891%,25.0,252.0,,59.0,33.984%,1.953%,6.641%,6.641%,2.734%,23.047%,11.328%,0.391%,0.391%,0.391%,23.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1361,3192,2020.10.31 18:00:00,2020.10.31 16:00:00,95.703%,2.0,2855.0,,65.0,0.391%,0.391%,3.516%,35.547%,18.359%,18.359%,19.141%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1362,3193,2020.10.31 20:00:00,2020.10.31 18:00:00,91.797%,19.0,523.0,,33.0,37.891%,1.172%,29.297%,19.141%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,17.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1363,3194,2020.10.31 22:00:00,2020.10.31 20:00:00,94.141%,13.0,567.0,,43.0,33.984%,0.391%,48.828%,5.859%,2.734%,1.172%,0.391%,0.391%,0.391%,0.391%,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1364,3196,2020.11.01 00:00:00,2020.10.31 22:00:00,93.359%,35.0,124.0,,41.0,57.422%,27.734%,3.516%,1.172%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
