No GPS Data ID,Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,Underwater Percentage,Dive Count,Average Dive Duration,Dive Duration Standard Deviation,Maximum Dive Duration,Maximum Dive Depth,Duration Limit 1 Dive Count,Duration Limit 2 Dive Count,Duration Limit 3 Dive Count,Duration Limit 4 Dive Count,Duration Limit 5 Dive Count,Duration Limit 6 Dive Count,Layer 1 Percentage,Layer 2 Percentage,Layer 3 Percentage,Layer 4 Percentage,Layer 5 Percentage,Layer 6 Percentage,Layer 7 Percentage,Layer 8 Percentage,Layer 9 Percentage,Layer 10 Percentage,Layer 1 Dive Count,Layer 2 Dive Count,Layer 3 Dive Count,Layer 4 Dive Count,Layer 5 Dive Count,Layer 6 Dive Count,Layer 7 Dive Count,Layer 8 Dive Count,Layer 9 Dive Count,Layer 10 Dive Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Saltwater Failsafe,Iridium Command,Schedule Set,Diagnostic Dive Data,Predeployment Data,Error
944,2020.10.01 06:00:00,2020.10.01 04:00:00,,,,,,,,,,,,,,,,86.328%,13.0,360.0,,,59.0,,,,,,,7.422%,1.172%,5.859%,11.328%,4.297%,33.984%,23.047%,0.391%,0.391%,0.391%,9.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,,,2020.10.01 06:00:57,1,,,,,Primary,,No,
945,2020.10.01 06:00:57,2020.10.01 06:00:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.10.01 06:00:57,1,No,,No,,,0 0 1933 3 0 0 0 0,No,
946,2020.10.01 08:00:00,2020.10.01 06:00:00,,,,,,,,,,,,,,,,90.234%,4.0,2101.0,,,53.0,,,,,,,1.172%,1.172%,3.516%,3.516%,16.797%,61.328%,3.516%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,,,2020.10.02 00:07:24,1,,,,,Primary,,No,
947,2020.10.01 10:00:00,2020.10.01 08:00:00,,,,,,,,,,,,,,,,91.797%,2.0,2153.0,,,69.0,,,,,,,1.172%,1.172%,3.516%,6.641%,8.203%,36.328%,35.547%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,2020.10.02 00:07:24,1,,,,,Primary,,No,
948,2020.10.01 12:00:00,2020.10.01 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,2020.10.02 00:07:24,1,,,,,Primary,,No,
949,2020.10.01 12:00:00,2020.10.01 10:00:00,,,,,,,,,,,,,,,,88.672%,3.0,2537.0,,,65.0,,,,,,,1.172%,1.172%,2.734%,10.547%,5.078%,27.734%,40.234%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,2020.10.02 00:07:24,1,,,,,Primary,,No,
950,2020.10.01 14:00:00,2020.10.01 12:00:00,,,,,,,,,,,,,,,,84.766%,3.0,1802.0,,,77.0,,,,,,,1.172%,1.172%,3.516%,10.547%,8.984%,46.484%,12.891%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,,2020.10.02 00:07:24,1,,,,,Primary,,No,
951,2020.10.01 16:00:00,2020.10.01 14:00:00,,,,,,,,,,,,,,,,88.672%,3.0,2380.0,,,61.0,,,,,,,1.172%,1.172%,2.734%,6.641%,6.641%,44.141%,26.172%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,2020.10.02 00:07:24,1,,,,,Primary,,No,
952,2020.10.01 18:00:00,2020.10.01 16:00:00,,,,,,,,,,,,,,,,93.359%,27.0,298.0,,,51.0,,,,,,,34.766%,0.391%,1.953%,16.016%,18.359%,19.922%,0.391%,0.391%,0.391%,0.391%,26.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,2020.10.02 00:07:24,1,,,,,Primary,,No,
953,2020.10.01 20:00:00,2020.10.01 18:00:00,,,,,,,,,,,,,,,,86.328%,4.0,1719.0,,,15.0,,,,,,,28.516%,30.078%,26.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.10.02 00:07:24,1,,,,,Primary,,No,
954,2020.10.01 22:00:00,2020.10.01 20:00:00,,,,,,,,,,,,,,,,87.891%,37.0,200.0,,,21.0,,,,,,,55.078%,1.172%,29.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,35.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.10.02 00:07:24,1,,,,,Primary,,No,
955,2020.10.02 00:00:00,2020.10.01 22:00:00,,,,,,,,,,,,,,,,83.203%,12.0,490.0,,,17.0,,,,,,,45.703%,9.766%,26.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.10.02 00:07:24,1,,,,,Primary,,No,
956,2020.10.02 00:00:00,2020.10.02 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,2020.10.02 00:07:24,1,,,,,Primary,,No,
957,2020.10.02 00:07:24,2020.10.02 00:07:24,4.0,39.35068,18.3762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.10.02 00:07:24,1,No,,No,,,0 0 525 3 0 0 0 0,No,
958,2020.10.02 02:00:00,2020.10.02 00:00:00,,,,,,,,,,,,,,,,67.578%,9.0,500.0,,,3.0,,,,,,,67.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.10.02 20:20:36,1,,,,,Primary,,No,
959,2020.10.02 04:00:00,2020.10.02 02:00:00,,,,,,,,,,,,,,,,35.547%,23.0,111.0,,,5.0,,,,,,,34.766%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.10.02 20:20:36,1,,,,,Primary,,No,
960,2020.10.02 06:00:00,2020.10.02 04:00:00,,,,,,,,,,,,,,,,88.672%,12.0,532.0,,,57.0,,,,,,,7.422%,1.953%,16.797%,13.672%,5.859%,41.797%,1.172%,0.391%,0.391%,0.391%,8.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,2020.10.02 20:20:36,1,,,,,Primary,,No,
961,2020.10.02 08:00:00,2020.10.02 06:00:00,,,,,,,,,,,,,,,,94.141%,2.0,3388.0,,,63.0,,,,,,,1.172%,0.391%,1.953%,10.547%,44.922%,30.859%,4.297%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,2020.10.02 20:20:36,1,,,,,Primary,,No,
962,2020.10.02 10:00:00,2020.10.02 08:00:00,,,,,,,,,,,,,,,,95.703%,1.0,3700.0,,,65.0,,,,,,,0.391%,0.391%,1.953%,25.391%,49.609%,14.453%,2.734%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,2020.10.02 20:20:36,1,,,,,Primary,,No,
963,2020.10.02 12:00:00,2020.10.02 10:00:00,,,,,,,,,,,,,,,,91.797%,15.0,287.0,,,71.0,,,,,,,5.078%,0.391%,1.953%,27.734%,44.141%,9.766%,1.953%,0.391%,0.391%,0.391%,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2020.10.02 20:20:36,1,,,,,Primary,,No,
964,2020.10.02 12:00:00,2020.10.02 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,2020.10.02 20:20:36,1,,,,,Primary,,No,
965,2020.10.02 14:00:00,2020.10.02 12:00:00,,,,,,,,,,,,,,,,89.453%,10.0,826.0,,,71.0,,,,,,,8.203%,1.172%,2.734%,13.672%,43.359%,15.234%,5.078%,0.391%,0.391%,0.391%,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,2020.10.02 20:20:36,1,,,,,Primary,,No,
966,2020.10.02 16:00:00,2020.10.02 14:00:00,,,,,,,,,,,,,,,,95.703%,13.0,389.0,,,55.0,,,,,,,14.453%,0.391%,1.953%,8.203%,31.641%,35.547%,1.953%,0.391%,0.391%,0.391%,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,2020.10.02 20:20:36,1,,,,,Primary,,No,
967,2020.10.02 18:00:00,2020.10.02 16:00:00,,,,,,,,,,,,,,,,93.359%,9.0,985.0,,,47.0,,,,,,,18.359%,0.391%,2.734%,37.891%,24.609%,8.203%,0.391%,0.391%,0.391%,0.391%,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,2020.10.02 20:20:36,1,,,,,Primary,,No,
968,2020.10.02 20:00:00,2020.10.02 18:00:00,,,,,,,,,,,,,,,,97.266%,1.0,4400.0,,,33.0,,,,,,,0.391%,0.391%,10.547%,80.859%,4.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2020.10.03 17:05:20,1,,,,,Primary,,No,
969,2020.10.02 20:20:36,2020.10.02 20:20:36,4.0,39.29362,18.69897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.10.02 20:20:36,1,No,,No,,,0 0 4287 3 0 0 0 0,No,
970,2020.10.02 22:00:00,2020.10.02 20:00:00,,,,,,,,,,,,,,,,94.141%,2.0,4480.0,,,47.0,,,,,,,1.172%,1.172%,22.266%,47.266%,13.672%,8.984%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,2020.10.03 17:05:20,1,,,,,Primary,,No,
971,2020.10.03 00:00:00,2020.10.02 22:00:00,,,,,,,,,,,,,,,,96.484%,1.0,5145.0,,,49.0,,,,,,,0.391%,0.391%,4.297%,58.984%,8.984%,23.828%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2020.10.03 17:05:20,1,,,,,Primary,,No,
972,2020.10.03 00:00:00,2020.10.03 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,2020.10.03 17:05:20,1,,,,,Primary,,No,
973,2020.10.03 02:00:00,2020.10.03 00:00:00,,,,,,,,,,,,,,,,96.484%,3.0,2059.0,,,41.0,,,,,,,0.391%,0.391%,2.734%,85.547%,6.641%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2020.10.03 17:05:20,1,,,,,Primary,,No,
974,2020.10.03 04:00:00,2020.10.03 02:00:00,,,,,,,,,,,,,,,,94.141%,2.0,4187.0,,,39.0,,,,,,,7.422%,31.641%,23.047%,27.734%,5.078%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2020.10.03 17:05:20,1,,,,,Primary,,No,
975,2020.10.03 06:00:00,2020.10.03 04:00:00,,,,,,,,,,,,,,,,94.922%,2.0,3962.0,,,63.0,,,,,,,0.391%,1.172%,3.516%,42.578%,22.266%,19.922%,4.297%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,2020.10.03 17:05:20,1,,,,,Primary,,No,
976,2020.10.03 08:00:00,2020.10.03 06:00:00,,,,,,,,,,,,,,,,96.484%,1.0,4834.0,,,55.0,,,,,,,0.391%,0.391%,1.172%,4.297%,55.859%,30.078%,4.297%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2020.10.03 17:05:20,1,,,,,Primary,,No,
977,2020.10.03 10:00:00,2020.10.03 08:00:00,,,,,,,,,,,,,,,,96.484%,1.0,5775.0,,,67.0,,,,,,,0.391%,0.391%,1.172%,20.703%,34.766%,34.766%,4.297%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2020.10.03 17:05:20,1,,,,,Primary,,No,
978,2020.10.03 12:00:00,2020.10.03 10:00:00,,,,,,,,,,,,,,,,96.484%,2.0,3189.0,,,49.0,,,,,,,1.172%,0.391%,1.172%,29.297%,46.484%,19.141%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2020.10.03 17:05:20,1,,,,,Primary,,No,
979,2020.10.03 12:00:00,2020.10.03 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,2020.10.03 17:05:20,1,,,,,Primary,,No,
980,2020.10.03 14:00:00,2020.10.03 12:00:00,,,,,,,,,,,,,,,,90.234%,7.0,1543.0,,,85.0,,,,,,,8.203%,1.172%,2.734%,29.297%,26.953%,8.984%,5.859%,6.641%,0.391%,0.391%,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,2020.10.04 09:51:30,1,,,,,Primary,,No,
981,2020.10.03 16:00:00,2020.10.03 14:00:00,,,,,,,,,,,,,,,,96.484%,1.0,5378.0,,,71.0,,,,,,,0.391%,0.391%,1.172%,11.328%,38.672%,41.016%,3.516%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2020.10.04 09:51:30,1,,,,,Primary,,No,
982,2020.10.03 17:05:20,2020.10.03 17:05:20,30.0,39.39725,19.2725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.10.03 17:05:20,1,No,,No,,,5378 5378 5881 3 0 0 1 0,No,
983,2020.10.03 18:00:00,2020.10.03 16:00:00,,,,,,,,,,,,,,,,96.484%,10.0,737.0,,,47.0,,,,,,,23.047%,19.141%,1.172%,23.047%,21.484%,8.203%,0.391%,0.391%,0.391%,0.391%,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2020.10.04 09:51:30,1,,,,,Primary,,No,
984,2020.10.03 20:00:00,2020.10.03 18:00:00,,,,,,,,,,,,,,,,94.922%,2.0,3037.0,,,35.0,,,,,,,57.422%,5.078%,0.391%,28.516%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.10.04 09:51:30,1,,,,,Primary,,No,
985,2020.10.03 22:00:00,2020.10.03 20:00:00,,,,,,,,,,,,,,,,95.703%,4.0,1606.0,,,23.0,,,,,,,9.766%,32.422%,41.016%,12.109%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2020.10.04 09:51:30,1,,,,,Primary,,No,
986,2020.10.04 00:00:00,2020.10.04 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,2020.10.04 09:51:30,1,,,,,Primary,,No,
987,2020.10.04 00:00:00,2020.10.03 22:00:00,,,,,,,,,,,,,,,,84.766%,21.0,419.0,,,9.0,,,,,,,74.609%,8.984%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.10.04 09:51:30,1,,,,,Primary,,No,
988,2020.10.04 02:00:00,2020.10.04 00:00:00,,,,,,,,,,,,,,,,83.203%,27.0,224.0,,,1.0,,,,,,,80.859%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.10.04 09:51:30,1,,,,,Primary,,No,
989,2020.10.04 04:00:00,2020.10.04 02:00:00,,,,,,,,,,,,,,,,94.922%,40.0,170.0,,,3.0,,,,,,,91.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.10.04 09:51:30,1,,,,,Primary,,No,
990,2020.10.04 06:00:00,2020.10.04 04:00:00,,,,,,,,,,,,,,,,93.359%,31.0,155.0,,,57.0,,,,,,,37.891%,0.391%,2.734%,10.547%,19.922%,19.141%,1.172%,0.391%,0.391%,0.391%,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2020.10.04 09:51:30,1,,,,,Primary,,No,
991,2020.10.04 08:00:00,2020.10.04 06:00:00,,,,,,,,,,,,,,,,87.109%,53.0,152.0,,,37.0,,,,,,,66.016%,0.391%,1.172%,7.422%,9.766%,0.391%,0.391%,0.391%,0.391%,0.391%,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2020.10.04 09:51:30,1,,,,,Primary,,No,
992,2020.10.04 09:51:30,2020.10.04 09:51:30,12.0,39.67233,19.34947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.10.04 09:51:30,1,No,,No,,,396 198 3087 3 0 0 1 1,No,
993,2020.10.04 10:00:00,2020.10.04 08:00:00,,,,,,,,,,,,,,,,92.578%,35.0,191.0,,,49.0,,,,,,,48.047%,0.391%,13.672%,22.266%,1.172%,4.297%,0.391%,0.391%,0.391%,0.391%,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2020.10.05 06:14:28,1,,,,,Primary,,No,
994,2020.10.04 12:00:00,2020.10.04 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,2020.10.05 06:14:28,1,,,,,Primary,,No,
995,2020.10.04 12:00:00,2020.10.04 10:00:00,,,,,,,,,,,,,,,,93.359%,61.0,111.0,,,1.0,,,,,,,89.453%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.10.05 06:14:28,1,,,,,Primary,,No,
996,2020.10.04 14:00:00,2020.10.04 12:00:00,,,,,,,,,,,,,,,,95.703%,37.0,104.0,,,55.0,,,,,,,51.172%,0.391%,4.297%,26.172%,0.391%,10.547%,0.391%,0.391%,0.391%,0.391%,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.10.05 06:14:28,1,,,,,Primary,,No,
997,2020.10.04 16:00:00,2020.10.04 14:00:00,,,,,,,,,,,,,,,,91.797%,40.0,177.0,,,65.0,,,,,,,44.141%,0.391%,8.984%,0.391%,0.391%,19.141%,16.016%,0.391%,0.391%,0.391%,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2020.10.05 06:14:28,1,,,,,Primary,,No,
998,2020.10.04 18:00:00,2020.10.04 16:00:00,,,,,,,,,,,,,,,,95.703%,6.0,1351.0,,,53.0,,,,,,,14.453%,0.391%,1.953%,35.547%,15.234%,26.172%,1.172%,0.391%,0.391%,0.391%,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,2020.10.05 06:14:28,1,,,,,Primary,,No,
999,2020.10.04 20:00:00,2020.10.04 18:00:00,,,,,,,,,,,,,,,,95.703%,38.0,185.0,,,1.0,,,,,,,93.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.10.05 06:14:28,1,,,,,Primary,,No,
1000,2020.10.04 22:00:00,2020.10.04 20:00:00,,,,,,,,,,,,,,,,89.453%,30.0,207.0,,,77.0,,,,,,,65.234%,0.391%,8.203%,7.422%,1.172%,1.953%,2.734%,0.391%,0.391%,0.391%,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,2020.10.05 06:14:28,1,,,,,Primary,,No,
1001,2020.10.05 00:00:00,2020.10.04 22:00:00,,,,,,,,,,,,,,,,96.484%,37.0,183.0,,,29.0,,,,,,,63.672%,0.391%,23.828%,6.641%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.10.05 06:14:28,1,,,,,Primary,,No,
1002,2020.10.05 00:00:00,2020.10.05 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,2020.10.05 06:14:28,1,,,,,Primary,,No,
1003,2020.10.05 02:00:00,2020.10.05 00:00:00,,,,,,,,,,,,,,,,98.047%,24.0,301.0,,,21.0,,,,,,,58.984%,1.172%,36.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.10.05 06:14:28,1,,,,,Primary,,No,
1004,2020.10.05 04:00:00,2020.10.05 02:00:00,,,,,,,,,,,,,,,,96.484%,47.0,150.0,,,1.0,,,,,,,92.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.10.05 06:14:28,1,,,,,Primary,,No,
1005,2020.10.05 06:00:00,2020.10.05 04:00:00,,,,,,,,,,,,,,,,95.703%,23.0,175.0,,,53.0,,,,,,,31.641%,0.391%,3.516%,26.172%,28.516%,2.734%,0.391%,0.391%,0.391%,0.391%,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2020.10.06 01:49:09,1,,,,,Primary,,No,
1006,2020.10.05 06:14:28,2020.10.05 06:14:28,3.0,39.94945,19.13093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.10.05 06:14:28,1,No,,No,,,0 0 3748 2 1 0 0 0,No,
1007,2020.10.05 08:00:00,2020.10.05 06:00:00,,,,,,,,,,,,,,,,95.703%,46.0,209.0,,,31.0,,,,,,,80.859%,0.391%,2.734%,8.203%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2020.10.06 01:49:09,1,,,,,Primary,,No,
1008,2020.10.05 10:00:00,2020.10.05 08:00:00,,,,,,,,,,,,,,,,94.141%,9.0,762.0,,,61.0,,,,,,,11.328%,8.984%,12.891%,9.766%,41.016%,6.641%,3.516%,0.391%,0.391%,0.391%,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,2020.10.06 01:49:09,1,,,,,Primary,,No,
1009,2020.10.05 12:00:00,2020.10.05 10:00:00,,,,,,,,,,,,,,,,96.484%,2.0,2231.0,,,63.0,,,,,,,1.172%,1.172%,6.641%,19.922%,36.328%,27.734%,4.297%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,2020.10.06 01:49:09,1,,,,,Primary,,No,
1010,2020.10.05 12:00:00,2020.10.05 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,2020.10.06 01:49:09,1,,,,,Primary,,No,
1011,2020.10.05 14:00:00,2020.10.05 12:00:00,,,,,,,,,,,,,,,,94.141%,12.0,603.0,,,95.0,,,,,,,19.141%,1.172%,1.953%,23.828%,41.016%,2.734%,2.734%,1.172%,0.391%,0.391%,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,2020.10.06 01:49:09,1,,,,,Primary,,No,
1012,2020.10.05 16:00:00,2020.10.05 14:00:00,,,,,,,,,,,,,,,,91.797%,12.0,763.0,,,47.0,,,,,,,8.984%,0.391%,2.734%,52.734%,23.047%,3.516%,0.391%,0.391%,0.391%,0.391%,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,2020.10.06 01:49:09,1,,,,,Primary,,No,
1013,2020.10.05 18:00:00,2020.10.05 16:00:00,,,,,,,,,,,,,,,,97.266%,19.0,361.0,,,43.0,,,,,,,37.109%,0.391%,1.172%,26.953%,24.609%,6.641%,0.391%,0.391%,0.391%,0.391%,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2020.10.06 01:49:09,1,,,,,Primary,,No,
1014,2020.10.05 20:00:00,2020.10.05 18:00:00,,,,,,,,,,,,,,,,96.484%,22.0,298.0,,,5.0,,,,,,,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.10.06 01:49:09,1,,,,,Primary,,No,
1015,2020.10.05 22:00:00,2020.10.05 20:00:00,,,,,,,,,,,,,,,,93.359%,8.0,799.0,,,33.0,,,,,,,5.859%,0.391%,32.422%,51.172%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2020.10.06 01:49:09,1,,,,,Primary,,No,
1016,2020.10.06 00:00:00,2020.10.05 22:00:00,,,,,,,,,,,,,,,,94.141%,2.0,3249.0,,,73.0,,,,,,,1.953%,21.484%,49.609%,13.672%,4.297%,1.172%,1.953%,0.391%,0.391%,0.391%,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.10.06 01:49:09,1,,,,,Primary,,No,
1017,2020.10.06 00:00:00,2020.10.06 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,2020.10.06 01:49:09,1,,,,,Primary,,No,
1018,2020.10.06 01:49:09,2020.10.06 01:49:09,2.0,40.19157,18.8065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.10.06 01:49:09,1,No,,No,,,6858 2286 14 4 0 0 2 1,No,
1019,2020.10.06 02:00:00,2020.10.06 00:00:00,,,,,,,,,,,,,,,,89.453%,9.0,812.0,,,29.0,,,,,,,19.141%,0.391%,24.609%,44.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,2020.10.07 07:08:04,2,,,,,Primary,,No,
1020,2020.10.06 04:00:00,2020.10.06 02:00:00,,,,,,,,,,,,,,,,60.547%,6.0,468.0,,,31.0,,,,,,,32.422%,0.391%,1.172%,26.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.10.07 07:08:04,2,,,,,Primary,,No,
