No GPS Data ID,Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,Underwater Percentage,Dive Count,Average Dive Duration,Dive Duration Standard Deviation,Maximum Dive Duration,Maximum Dive Depth,Duration Limit 1 Dive Count,Duration Limit 2 Dive Count,Duration Limit 3 Dive Count,Duration Limit 4 Dive Count,Duration Limit 5 Dive Count,Duration Limit 6 Dive Count,Layer 1 Percentage,Layer 2 Percentage,Layer 3 Percentage,Layer 4 Percentage,Layer 5 Percentage,Layer 6 Percentage,Layer 7 Percentage,Layer 8 Percentage,Layer 9 Percentage,Layer 10 Percentage,Layer 1 Dive Count,Layer 2 Dive Count,Layer 3 Dive Count,Layer 4 Dive Count,Layer 5 Dive Count,Layer 6 Dive Count,Layer 7 Dive Count,Layer 8 Dive Count,Layer 9 Dive Count,Layer 10 Dive Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Saltwater Failsafe,Iridium Command,Schedule Set,Diagnostic Dive Data,Predeployment Data,Error
67,2020.07.10 16:00:00,2020.07.10 14:00:00,,,,,,,,,,,,,,,,0.95703,41.0,177.0,,,11.0,,,,,,,0.58984,0.33984,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,35.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.10 17:33:15,1,,,,,Primary,,No,
68,2020.07.10 16:00:00,2020.07.10 14:00:00,,,,,,,,,,,,,,,,95.703%,41.0,177.0,,,11.0,,,,,,,58.984%,33.984%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,35.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.10 17:33:15,1,,,,,Primary,,No,
69,2020.07.10 17:33:15,2020.07.10 17:33:15,3.0,37.91813,16.00165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.07.10 17:33:15,1,No,,No,,,154 154 1805 7 0 0 1 0,No,
70,2020.07.10 17:33:15,2020.07.10 17:33:15,3.0,37.91813,16.00165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.07.10 17:33:15,1,No,,No,,,154 154 1805 7 0 0 1 0,No,
71,2020.07.10 18:00:00,2020.07.10 16:00:00,,,,,,,,,,,,,,,,94.922%,13.0,538.0,,,9.0,,,,,,,47.266%,46.484%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.10 23:07:53,1,,,,,Primary,,No,
72,2020.07.10 18:00:00,2020.07.10 16:00:00,,,,,,,,,,,,,,,,0.94922,13.0,538.0,,,9.0,,,,,,,0.47266,0.46484,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.10 23:07:53,1,,,,,Primary,,No,
73,2020.07.10 20:00:00,2020.07.10 18:00:00,,,,,,,,,,,,,,,,94.141%,14.0,436.0,,,11.0,,,,,,,6.641%,86.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.10 23:07:53,1,,,,,Primary,,No,
74,2020.07.10 20:00:00,2020.07.10 18:00:00,,,,,,,,,,,,,,,,0.94141,14.0,436.0,,,11.0,,,,,,,0.06641,0.86328,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.10 23:07:53,1,,,,,Primary,,No,
75,2020.07.10 22:00:00,2020.07.10 20:00:00,,,,,,,,,,,,,,,,94.922%,51.0,125.0,,,9.0,,,,,,,79.297%,12.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,43.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.11 02:28:17,1,,,,,Primary,,No,
76,2020.07.10 22:00:00,2020.07.10 20:00:00,,,,,,,,,,,,,,,,0.94922,51.0,125.0,,,9.0,,,,,,,0.79297,0.12891,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,43.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.11 02:28:17,1,,,,,Primary,,No,
77,2020.07.10 23:07:53,2020.07.10 23:07:53,5.0,37.91202,16.0454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.07.10 23:07:53,1,No,,No,,,4018 1005 721 11 0 0 2 2,No,
78,2020.07.10 23:07:53,2020.07.10 23:07:53,5.0,37.91202,16.0454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.07.10 23:07:53,1,No,,No,,,4018 1005 721 11 0 0 2 2,No,
79,2020.07.11 00:00:00,2020.07.11 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,2020.07.11 02:28:17,1,,,,,Primary,,No,
80,2020.07.11 00:00:00,2020.07.11 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,2020.07.11 02:28:17,1,,,,,Primary,,No,
81,2020.07.11 00:00:00,2020.07.10 22:00:00,,,,,,,,,,,,,,,,94.922%,34.0,211.0,,,9.0,,,,,,,31.641%,61.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,29.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.11 02:28:17,1,,,,,Primary,,No,
82,2020.07.11 00:00:00,2020.07.10 22:00:00,,,,,,,,,,,,,,,,0.94922,34.0,211.0,,,9.0,,,,,,,0.31641,0.61328,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,29.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.11 02:28:17,1,,,,,Primary,,No,
83,2020.07.11 02:00:00,2020.07.11 00:00:00,,,,,,,,,,,,,,,,0.91016,19.0,374.0,,,11.0,,,,,,,0.19141,0.71484,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.11 02:28:17,1,,,,,Primary,,No,
84,2020.07.11 02:00:00,2020.07.11 00:00:00,,,,,,,,,,,,,,,,91.016%,19.0,374.0,,,11.0,,,,,,,19.141%,71.484%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.11 02:28:17,1,,,,,Primary,,No,
85,2020.07.11 02:28:17,2020.07.11 02:28:17,3.0,37.91202,16.0454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.07.11 02:28:17,1,No,,No,,,0 0 1936 7 0 0 0 0,No,
86,2020.07.11 02:28:17,2020.07.11 02:28:17,3.0,37.91202,16.0454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.07.11 02:28:17,1,No,,No,,,0 0 1936 7 0 0 0 0,No,
87,2020.07.11 04:00:00,2020.07.11 02:00:00,,,,,,,,,,,,,,,,94.922%,49.0,144.0,,,13.0,,,,,,,38.672%,24.609%,27.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,45.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.11 18:59:49,1,,,,,Primary,,No,
88,2020.07.11 04:00:00,2020.07.11 02:00:00,,,,,,,,,,,,,,,,0.94922,49.0,144.0,,,13.0,,,,,,,0.38672,0.24609,0.27734,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,45.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.11 18:59:49,1,,,,,Primary,,No,
89,2020.07.11 06:00:00,2020.07.11 04:00:00,,,,,,,,,,,,,,,,0.98047,132.0,53.0,,,7.0,,,,,,,0.88672,0.01172,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,131.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.11 18:59:49,1,,,,,Primary,,No,
90,2020.07.11 06:00:00,2020.07.11 04:00:00,,,,,,,,,,,,,,,,98.047%,132.0,53.0,,,7.0,,,,,,,88.672%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,131.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.11 18:59:49,1,,,,,Primary,,No,
91,2020.07.11 08:00:00,2020.07.11 06:00:00,,,,,,,,,,,,,,,,0.98047,151.0,47.0,,,5.0,,,,,,,0.87891,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.11 18:59:49,1,,,,,Primary,,No,
92,2020.07.11 08:00:00,2020.07.11 06:00:00,,,,,,,,,,,,,,,,98.047%,151.0,47.0,,,5.0,,,,,,,87.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.11 18:59:49,1,,,,,Primary,,No,
93,2020.07.11 10:00:00,2020.07.11 08:00:00,,,,,,,,,,,,,,,,97.266%,157.0,45.0,,,1.0,,,,,,,87.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.11 18:59:49,1,,,,,Primary,,No,
94,2020.07.11 10:00:00,2020.07.11 08:00:00,,,,,,,,,,,,,,,,0.97266,157.0,45.0,,,1.0,,,,,,,0.87891,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.11 18:59:49,1,,,,,Primary,,No,
95,2020.07.11 12:00:00,2020.07.11 10:00:00,,,,,,,,,,,,,,,,0.97266,138.0,50.0,,,1.0,,,,,,,0.88672,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.11 18:59:49,1,,,,,Primary,,No,
96,2020.07.11 12:00:00,2020.07.11 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,2020.07.11 18:59:49,1,,,,,Primary,,No,
97,2020.07.11 12:00:00,2020.07.11 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,2020.07.11 18:59:49,1,,,,,Primary,,No,
98,2020.07.11 12:00:00,2020.07.11 10:00:00,,,,,,,,,,,,,,,,97.266%,138.0,50.0,,,1.0,,,,,,,88.672%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.11 18:59:49,1,,,,,Primary,,No,
99,2020.07.11 14:00:00,2020.07.11 12:00:00,,,,,,,,,,,,,,,,97.266%,134.0,52.0,,,7.0,,,,,,,87.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,133.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.11 18:59:49,1,,,,,Primary,,No,
100,2020.07.11 14:00:00,2020.07.11 12:00:00,,,,,,,,,,,,,,,,0.97266,134.0,52.0,,,7.0,,,,,,,0.87891,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,133.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.11 18:59:49,1,,,,,Primary,,No,
101,2020.07.11 16:00:00,2020.07.11 14:00:00,,,,,,,,,,,,,,,,0.98047,132.0,53.0,,,1.0,,,,,,,0.89453,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.11 21:34:23,1,,,,,Primary,,No,
102,2020.07.11 16:00:00,2020.07.11 14:00:00,,,,,,,,,,,,,,,,98.047%,132.0,53.0,,,1.0,,,,,,,89.453%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.11 21:34:23,1,,,,,Primary,,No,
103,2020.07.11 18:00:00,2020.07.11 16:00:00,,,,,,,,,,,,,,,,97.266%,102.0,68.0,,,3.0,,,,,,,90.234%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.11 21:34:23,1,,,,,Primary,,No,
104,2020.07.11 18:00:00,2020.07.11 16:00:00,,,,,,,,,,,,,,,,0.97266,102.0,68.0,,,3.0,,,,,,,0.90234,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.11 21:34:23,1,,,,,Primary,,No,
105,2020.07.11 18:59:49,2020.07.11 18:59:49,4.0,37.69362,16.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.07.11 18:59:49,1,No,,No,,,583 583 76 19 14 0 0 1,No,
106,2020.07.11 18:59:49,2020.07.11 18:59:49,4.0,37.69362,16.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.07.11 18:59:49,1,No,,No,,,583 583 76 19 14 0 0 1,No,
107,2020.07.11 20:00:00,2020.07.11 18:00:00,,,,,,,,,,,,,,,,44.141%,28.0,105.0,,,7.0,,,,,,,41.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.11 21:34:23,1,,,,,Primary,,No,
108,2020.07.11 20:00:00,2020.07.11 18:00:00,,,,,,,,,,,,,,,,0.44141,28.0,105.0,,,7.0,,,,,,,0.41016,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.11 21:34:23,1,,,,,Primary,,No,
109,2020.07.11 21:34:23,2020.07.11 21:34:23,2.0,37.69362,16.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.07.11 21:34:23,1,No,,No,,,667 667 667 6 0 0 1 0,No,
110,2020.07.11 21:34:23,2020.07.11 21:34:23,2.0,37.69362,16.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.07.11 21:34:23,1,No,,No,,,667 667 667 6 0 0 1 0,No,
111,2020.07.11 22:00:00,2020.07.11 20:00:00,,,,,,,,,,,,,,,,26.172%,8.0,243.0,,,7.0,,,,,,,23.828%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.12 12:40:24,1,,,,,Primary,,No,
112,2020.07.11 22:00:00,2020.07.11 20:00:00,,,,,,,,,,,,,,,,0.26172,8.0,243.0,,,7.0,,,,,,,0.23828,0.01172,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.12 12:40:24,1,,,,,Primary,,No,
113,2020.07.12 00:00:00,2020.07.12 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,2020.07.12 12:40:24,1,,,,,Primary,,No,
114,2020.07.12 00:00:00,2020.07.11 22:00:00,,,,,,,,,,,,,,,,0.88672,58.0,112.0,,,5.0,,,,,,,0.84766,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.12 12:40:24,1,,,,,Primary,,No,
115,2020.07.12 00:00:00,2020.07.11 22:00:00,,,,,,,,,,,,,,,,88.672%,58.0,112.0,,,5.0,,,,,,,84.766%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.12 12:40:24,1,,,,,Primary,,No,
116,2020.07.12 00:00:00,2020.07.12 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,2020.07.12 12:40:24,1,,,,,Primary,,No,
117,2020.07.12 02:00:00,2020.07.12 00:00:00,,,,,,,,,,,,,,,,62.891%,49.0,94.0,,,1.0,,,,,,,59.766%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.12 12:40:24,1,,,,,Primary,,No,
118,2020.07.12 02:00:00,2020.07.12 00:00:00,,,,,,,,,,,,,,,,0.62891,49.0,94.0,,,1.0,,,,,,,0.59766,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.12 12:40:24,1,,,,,Primary,,No,
119,2020.07.12 04:00:00,2020.07.12 02:00:00,,,,,,,,,,,,,,,,0.98047,102.0,69.0,,,1.0,,,,,,,0.91016,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.12 12:40:24,1,,,,,Primary,,No,
120,2020.07.12 04:00:00,2020.07.12 02:00:00,,,,,,,,,,,,,,,,98.047%,102.0,69.0,,,1.0,,,,,,,91.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.12 12:40:24,1,,,,,Primary,,No,
121,2020.07.12 06:00:00,2020.07.12 04:00:00,,,,,,,,,,,,,,,,0.71484,63.0,80.0,,,5.0,,,,,,,0.67578,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.12 12:40:24,1,,,,,Primary,,No,
122,2020.07.12 06:00:00,2020.07.12 04:00:00,,,,,,,,,,,,,,,,71.484%,63.0,80.0,,,5.0,,,,,,,67.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.12 12:40:24,1,,,,,Primary,,No,
123,2020.07.12 08:00:00,2020.07.12 06:00:00,,,,,,,,,,,,,,,,0.98047,74.0,96.0,,,3.0,,,,,,,0.93359,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.12 14:00:16,1,,,,,Primary,,No,
124,2020.07.12 08:00:00,2020.07.12 06:00:00,,,,,,,,,,,,,,,,98.047%,74.0,96.0,,,3.0,,,,,,,93.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.12 14:00:16,1,,,,,Primary,,No,
125,2020.07.12 10:00:00,2020.07.12 08:00:00,,,,,,,,,,,,,,,,0.92578,78.0,84.0,,,9.0,,,,,,,0.86328,0.01172,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.12 14:00:16,1,,,,,Primary,,No,
126,2020.07.12 10:00:00,2020.07.12 08:00:00,,,,,,,,,,,,,,,,92.578%,78.0,84.0,,,9.0,,,,,,,86.328%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.12 14:00:16,1,,,,,Primary,,No,
127,2020.07.12 12:00:00,2020.07.12 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,2020.07.12 14:00:16,1,,,,,Primary,,No,
128,2020.07.12 12:00:00,2020.07.12 10:00:00,,,,,,,,,,,,,,,,83.984%,49.0,123.0,,,9.0,,,,,,,80.078%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.12 14:00:16,1,,,,,Primary,,No,
129,2020.07.12 12:00:00,2020.07.12 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,2020.07.12 14:00:16,1,,,,,Primary,,No,
130,2020.07.12 12:00:00,2020.07.12 10:00:00,,,,,,,,,,,,,,,,0.83984,49.0,123.0,,,9.0,,,,,,,0.80078,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.12 14:00:16,1,,,,,Primary,,No,
131,2020.07.12 12:40:24,2020.07.12 12:40:24,3.0,37.58518,15.97028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.07.12 12:40:24,1,No,,No,,,4068 581 724 23 6 0 2 5,No,
132,2020.07.12 12:40:24,2020.07.12 12:40:24,3.0,37.58518,15.97028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.07.12 12:40:24,1,No,,No,,,4068 581 724 23 6 0 2 5,No,
133,2020.07.12 14:00:00,2020.07.12 12:00:00,,,,,,,,,,,,,,,,63.672%,25.0,184.0,,,5.0,,,,,,,62.109%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.12 18:30:24,1,,,,,Primary,,No,
134,2020.07.12 14:00:00,2020.07.12 12:00:00,,,,,,,,,,,,,,,,0.63672,25.0,184.0,,,5.0,,,,,,,0.62109,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.12 18:30:24,1,,,,,Primary,,No,
135,2020.07.12 14:00:16,2020.07.12 14:00:16,4.0,37.59122,15.92672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.07.12 14:00:16,1,No,,No,,,0 0 15 4 0 0 0 0,No,
136,2020.07.12 14:00:16,2020.07.12 14:00:16,4.0,37.59122,15.92672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.07.12 14:00:16,1,No,,No,,,0 0 15 4 0 0 0 0,No,
137,2020.07.12 16:00:00,2020.07.12 14:00:00,,,,,,,,,,,,,,,,81.641%,42.0,127.0,,,7.0,,,,,,,77.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,39.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.12 18:30:24,1,,,,,Primary,,No,
138,2020.07.12 16:00:00,2020.07.12 14:00:00,,,,,,,,,,,,,,,,0.81641,42.0,127.0,,,7.0,,,,,,,0.77734,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,39.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.12 18:30:24,1,,,,,Primary,,No,
139,2020.07.12 18:00:00,2020.07.12 16:00:00,,,,,,,,,,,,,,,,91.797%,27.0,257.0,,,3.0,,,,,,,90.234%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.12 18:30:24,1,,,,,Primary,,No,
140,2020.07.12 18:00:00,2020.07.12 16:00:00,,,,,,,,,,,,,,,,0.91797,27.0,257.0,,,3.0,,,,,,,0.90234,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.12 18:30:24,1,,,,,Primary,,No,
141,2020.07.12 18:30:24,2020.07.12 18:30:24,4.0,37.59122,15.92672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.07.12 18:30:24,1,No,,No,,,0 0 67 9 0 0 0 0,No,
142,2020.07.12 18:30:24,2020.07.12 18:30:24,4.0,37.59122,15.92672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.07.12 18:30:24,1,No,,No,,,0 0 67 9 0 0 0 0,No,
143,2020.07.12 20:00:00,2020.07.12 18:00:00,,,,,,,,,,,,,,,,31.641%,19.0,137.0,,,7.0,,,,,,,30.078%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.12 23:39:57,1,,,,,Primary,,No,
144,2020.07.12 20:00:00,2020.07.12 18:00:00,,,,,,,,,,,,,,,,0.31641,19.0,137.0,,,7.0,,,,,,,0.30078,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.12 23:39:57,1,,,,,Primary,,No,
145,2020.07.12 22:00:00,2020.07.12 20:00:00,,,,,,,,,,,,,,,,22.266%,3.0,407.0,,,5.0,,,,,,,22.266%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.07.12 23:39:57,1,,,,,Primary,,No,
