Acquisition Time,Acquisition Start Time,Underwater Percentage,Dive Count,Average Dive Duration,Maximum Dive Duration,Maximum Dive Depth,Layer 1 Percentage,Layer 2 Percentage,Layer 3 Percentage,Layer 4 Percentage,Layer 5 Percentage,Layer 6 Percentage,Layer 7 Percentage,Layer 8 Percentage,Layer 9 Percentage,Layer 10 Percentage,Layer 1 Dive Count,Layer 2 Dive Count,Layer 3 Dive Count,Layer 4 Dive Count,Layer 5 Dive Count,Layer 6 Dive Count,Layer 7 Dive Count,Layer 8 Dive Count,Layer 9 Dive Count,Layer 10 Dive Count
2021.01.07 16:00:00,2021.01.07 14:00:00,93.359%,1.0,11534.0,,35.0,1.172%,16.016%,67.578%,8.203%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.07 18:00:00,2021.01.07 16:00:00,99.609%,0.0,0.0,,13.0,0.391%,24.609%,75.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.07 20:00:00,2021.01.07 18:00:00,95.703%,1.0,16490.0,,11.0,1.172%,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021.01.07 22:00:00,2021.01.07 20:00:00,99.609%,0.0,0.0,,7.0,71.484%,28.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.08 00:00:00,2021.01.07 22:00:00,94.922%,1.0,13991.0,,7.0,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.08 02:00:00,2021.01.08 00:00:00,99.609%,0.0,0.0,,5.0,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.08 04:00:00,2021.01.08 02:00:00,94.141%,1.0,14484.0,,7.0,91.797%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.08 06:00:00,2021.01.08 04:00:00,99.609%,0.0,0.0,,9.0,98.828%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.08 08:00:00,2021.01.08 06:00:00,84.766%,4.0,3605.0,,15.0,69.922%,12.891%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.08 10:00:00,2021.01.08 08:00:00,91.016%,1.0,2540.0,,53.0,12.891%,0.391%,59.766%,12.109%,2.734%,1.953%,1.172%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.08 12:00:00,2021.01.08 10:00:00,93.359%,1.0,10363.0,,31.0,1.172%,1.172%,73.828%,16.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2021.01.08 14:00:00,2021.01.08 12:00:00,99.609%,0.0,0.0,,21.0,0.391%,0.391%,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.08 16:00:00,2021.01.08 14:00:00,92.578%,1.0,12104.0,,33.0,1.172%,1.172%,40.234%,49.609%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021.01.08 18:00:00,2021.01.08 16:00:00,99.609%,0.0,0.0,,25.0,0.391%,0.391%,10.547%,89.453%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.08 20:00:00,2021.01.08 18:00:00,99.609%,0.0,0.0,,21.0,0.391%,0.391%,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.08 22:00:00,2021.01.08 20:00:00,94.922%,1.0,21639.0,,17.0,46.484%,0.391%,48.047%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021.01.09 00:00:00,2021.01.08 22:00:00,94.922%,1.0,10021.0,,5.0,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.09 02:00:00,2021.01.09 00:00:00,99.609%,0.0,0.0,,5.0,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.09 04:00:00,2021.01.09 02:00:00,94.922%,1.0,14000.0,,5.0,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.09 06:00:00,2021.01.09 04:00:00,95.703%,0.0,7118.0,,3.0,95.703%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.09 08:00:00,2021.01.09 06:00:00,62.891%,30.0,121.0,,19.0,47.266%,0.391%,13.672%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.09 10:00:00,2021.01.09 08:00:00,99.609%,0.0,0.0,,17.0,0.391%,76.953%,23.047%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.09 12:00:00,2021.01.09 10:00:00,91.016%,1.0,10594.0,,49.0,1.172%,32.422%,17.578%,32.422%,2.734%,5.078%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.09 14:00:00,2021.01.09 12:00:00,94.141%,1.0,10817.0,,25.0,0.391%,1.172%,89.453%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021.01.09 16:00:00,2021.01.09 14:00:00,99.609%,0.0,0.0,,35.0,0.391%,0.391%,24.609%,73.828%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.09 18:00:00,2021.01.09 16:00:00,99.609%,0.0,0.0,,21.0,0.391%,0.391%,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.09 20:00:00,2021.01.09 18:00:00,71.484%,0.0,19730.0,,15.0,0.391%,0.391%,70.703%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021.01.09 22:00:00,2021.01.09 20:00:00,0.391%,0.0,0.0,,1.0,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.10 00:00:00,2021.01.09 22:00:00,0.391%,0.0,0.0,,1.0,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.10 02:00:00,2021.01.10 00:00:00,0.391%,0.0,0.0,,1.0,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.10 04:00:00,2021.01.10 02:00:00,0.391%,0.0,0.0,,1.0,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.10 06:00:00,2021.01.10 04:00:00,92.578%,2.0,2782.0,,19.0,33.984%,5.078%,53.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.10 08:00:00,2021.01.10 06:00:00,99.609%,0.0,11085.0,,17.0,0.391%,9.766%,89.453%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.10 10:00:00,2021.01.10 08:00:00,65.234%,2.0,17.0,,33.0,0.391%,0.391%,52.734%,9.766%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.10 12:00:00,2021.01.10 10:00:00,99.609%,0.0,0.0,,23.0,0.391%,0.391%,97.266%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.10 14:00:00,2021.01.10 12:00:00,99.609%,0.0,0.0,,19.0,0.391%,0.391%,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.10 16:00:00,2021.01.10 14:00:00,98.047%,3.0,8141.0,,17.0,8.984%,24.609%,64.453%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021.01.10 18:00:00,2021.01.10 16:00:00,99.609%,0.0,0.0,,7.0,94.141%,6.641%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.10 20:00:00,2021.01.10 18:00:00,92.578%,4.0,3091.0,,5.0,91.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.10 22:00:00,2021.01.10 20:00:00,96.484%,1.0,7414.0,,5.0,96.484%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.11 00:00:00,2021.01.10 22:00:00,99.609%,0.0,0.0,,3.0,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.11 02:00:00,2021.01.11 00:00:00,94.922%,1.0,11017.0,,5.0,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.11 04:00:00,2021.01.11 02:00:00,99.609%,0.0,0.0,,3.0,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.11 06:00:00,2021.01.11 04:00:00,94.922%,1.0,15115.0,,5.0,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.11 08:00:00,2021.01.11 06:00:00,93.359%,8.0,947.0,,11.0,38.672%,53.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.11 10:00:00,2021.01.11 08:00:00,89.453%,17.0,370.0,,7.0,71.484%,16.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.11 12:00:00,2021.01.11 10:00:00,68.359%,18.0,489.0,,5.0,67.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.11 14:00:00,2021.01.11 12:00:00,88.672%,8.0,790.0,,23.0,30.078%,13.672%,44.141%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.11 16:00:00,2021.01.11 14:00:00,99.609%,0.0,0.0,,27.0,0.391%,0.391%,94.922%,4.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.11 18:00:00,2021.01.11 16:00:00,99.609%,0.0,0.0,,19.0,0.391%,0.391%,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.11 20:00:00,2021.01.11 18:00:00,96.484%,1.0,16713.0,,11.0,67.578%,26.172%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.11 22:00:00,2021.01.11 20:00:00,95.703%,1.0,10923.0,,7.0,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.12 00:00:00,2021.01.11 22:00:00,99.609%,0.0,0.0,,5.0,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.12 02:00:00,2021.01.12 00:00:00,94.922%,1.0,14019.0,,7.0,94.141%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.12 04:00:00,2021.01.12 02:00:00,99.609%,0.0,0.0,,5.0,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.12 06:00:00,2021.01.12 04:00:00,91.797%,2.0,7273.0,,5.0,91.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.12 08:00:00,2021.01.12 06:00:00,96.484%,5.0,682.0,,9.0,94.922%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.12 10:00:00,2021.01.12 08:00:00,95.703%,1.0,7897.0,,15.0,59.766%,27.734%,8.203%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.12 12:00:00,2021.01.12 10:00:00,99.609%,0.0,0.0,,11.0,0.391%,98.828%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.12 14:00:00,2021.01.12 12:00:00,96.484%,1.0,14599.0,,9.0,29.297%,66.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.12 16:00:00,2021.01.12 14:00:00,93.359%,2.0,3050.0,,9.0,85.547%,8.203%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.12 18:00:00,2021.01.12 16:00:00,98.047%,1.0,2798.0,,7.0,98.047%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.12 20:00:00,2021.01.12 18:00:00,95.703%,1.0,8770.0,,7.0,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.12 22:00:00,2021.01.12 20:00:00,99.609%,0.0,0.0,,5.0,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.13 00:00:00,2021.01.12 22:00:00,95.703%,1.0,13514.0,,5.0,95.703%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.13 02:00:00,2021.01.13 00:00:00,95.703%,1.0,12416.0,,5.0,95.703%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.13 04:00:00,2021.01.13 02:00:00,99.609%,0.0,0.0,,5.0,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.13 06:00:00,2021.01.13 04:00:00,94.922%,1.0,14032.0,,5.0,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.13 08:00:00,2021.01.13 06:00:00,98.047%,2.0,571.0,,9.0,94.141%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.13 10:00:00,2021.01.13 08:00:00,62.109%,16.0,615.0,,13.0,44.141%,13.672%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.13 12:00:00,2021.01.13 10:00:00,96.484%,1.0,4545.0,,5.0,96.484%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.13 14:00:00,2021.01.13 12:00:00,94.922%,1.0,8269.0,,11.0,72.266%,21.484%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.13 16:00:00,2021.01.13 14:00:00,99.609%,0.0,0.0,,11.0,0.391%,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.13 18:00:00,2021.01.13 16:00:00,96.484%,1.0,15107.0,,9.0,60.547%,35.547%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.13 20:00:00,2021.01.13 18:00:00,99.609%,0.0,0.0,,5.0,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.13 22:00:00,2021.01.13 20:00:00,96.484%,1.0,12574.0,,3.0,96.484%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.14 00:00:00,2021.01.13 22:00:00,91.797%,6.0,944.0,,5.0,91.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.14 02:00:00,2021.01.14 00:00:00,94.141%,1.0,9794.0,,3.0,94.141%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.14 04:00:00,2021.01.14 02:00:00,99.609%,0.0,0.0,,3.0,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.14 06:00:00,2021.01.14 04:00:00,95.703%,1.0,11951.0,,7.0,95.703%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.14 08:00:00,2021.01.14 06:00:00,95.703%,0.0,9167.0,,7.0,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.14 10:00:00,2021.01.14 08:00:00,86.328%,4.0,1551.0,,3.0,86.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.14 12:00:00,2021.01.14 10:00:00,98.047%,3.0,374.0,,3.0,98.047%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.14 14:00:00,2021.01.14 12:00:00,94.141%,2.0,4484.0,,11.0,93.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.14 16:00:00,2021.01.14 14:00:00,95.703%,2.0,5239.0,,15.0,87.891%,6.641%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.14 18:00:00,2021.01.14 16:00:00,98.828%,0.0,7604.0,,7.0,98.828%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.14 20:00:00,2021.01.14 18:00:00,97.266%,1.0,0.0,,5.0,97.266%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.14 22:00:00,2021.01.14 20:00:00,99.609%,0.0,0.0,,5.0,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.15 00:00:00,2021.01.14 22:00:00,94.922%,1.0,15035.0,,3.0,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.15 02:00:00,2021.01.15 00:00:00,94.922%,1.0,10694.0,,3.0,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.15 04:00:00,2021.01.15 02:00:00,99.609%,0.0,0.0,,3.0,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.15 06:00:00,2021.01.15 04:00:00,94.922%,1.0,13803.0,,3.0,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.15 08:00:00,2021.01.15 06:00:00,98.828%,1.0,3082.0,,11.0,80.078%,18.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.15 10:00:00,2021.01.15 08:00:00,95.703%,1.0,9752.0,,9.0,93.359%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.15 12:00:00,2021.01.15 10:00:00,99.609%,0.0,0.0,,5.0,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.15 14:00:00,2021.01.15 12:00:00,94.141%,1.0,13365.0,,11.0,74.609%,19.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.15 16:00:00,2021.01.15 14:00:00,99.609%,0.0,0.0,,5.0,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.15 18:00:00,2021.01.15 16:00:00,96.484%,1.0,11769.0,,5.0,96.484%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.15 20:00:00,2021.01.15 18:00:00,94.922%,1.0,11261.0,,5.0,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.15 22:00:00,2021.01.15 20:00:00,99.609%,0.0,0.0,,3.0,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.16 00:00:00,2021.01.15 22:00:00,94.922%,1.0,11049.0,,3.0,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
