Acquisition Time,Acquisition Start Time,Underwater Percentage,Dive Count,Average Dive Duration,Maximum Dive Duration,Maximum Dive Depth,Layer 1 Percentage,Layer 2 Percentage,Layer 3 Percentage,Layer 4 Percentage,Layer 5 Percentage,Layer 6 Percentage,Layer 7 Percentage,Layer 8 Percentage,Layer 9 Percentage,Layer 10 Percentage,Layer 1 Dive Count,Layer 2 Dive Count,Layer 3 Dive Count,Layer 4 Dive Count,Layer 5 Dive Count,Layer 6 Dive Count,Layer 7 Dive Count,Layer 8 Dive Count,Layer 9 Dive Count,Layer 10 Dive Count
2020.09.10 12:00:00,2020.09.10 10:00:00,0.93359,32.0,229.0,,71.0,0.21484,0.01953,0.24609,0.21484,0.04297,0.04297,0.13672,0.00391,0.00391,0.00391,28.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2020.09.10 14:00:00,2020.09.10 12:00:00,0.98047,24.0,323.0,,71.0,0.26953,0.13672,0.12891,0.35547,0.02734,0.01953,0.02734,0.00391,0.00391,0.00391,20.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2020.09.10 14:00:00,2020.09.10 12:00:00,98.047%,24.0,323.0,,71.0,26.953%,13.672%,12.891%,35.547%,2.734%,1.953%,2.734%,0.391%,0.391%,0.391%,20.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2020.09.10 16:00:00,2020.09.10 14:00:00,94.922%,21.0,325.0,,49.0,34.766%,12.109%,10.547%,30.859%,2.734%,2.734%,0.391%,0.391%,0.391%,0.391%,18.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2020.09.10 16:00:00,2020.09.10 14:00:00,0.94922,21.0,325.0,,49.0,0.34766,0.12109,0.10547,0.30859,0.02734,0.02734,0.00391,0.00391,0.00391,0.00391,18.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2020.09.10 18:00:00,2020.09.10 16:00:00,0.94922,12.0,546.0,,77.0,0.12891,0.01172,0.16016,0.48047,0.02734,0.02734,0.07422,0.02734,0.00391,0.00391,9.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
2020.09.10 18:00:00,2020.09.10 16:00:00,94.922%,12.0,546.0,,77.0,12.891%,1.172%,16.016%,48.047%,2.734%,2.734%,7.422%,2.734%,0.391%,0.391%,9.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
2020.09.10 20:00:00,2020.09.10 18:00:00,96.484%,20.0,350.0,,27.0,49.609%,4.297%,30.078%,11.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.10 20:00:00,2020.09.10 18:00:00,0.96484,20.0,350.0,,27.0,0.49609,0.04297,0.30078,0.11328,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.10 22:00:00,2020.09.10 20:00:00,0.98047,40.0,177.0,,1.0,0.96484,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.10 22:00:00,2020.09.10 20:00:00,98.047%,40.0,177.0,,1.0,96.484%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.11 00:00:00,2020.09.10 22:00:00,0.98828,31.0,228.0,,3.0,0.96484,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.11 00:00:00,2020.09.10 22:00:00,98.828%,31.0,228.0,,3.0,96.484%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.11 02:00:00,2020.09.11 00:00:00,92.578%,18.0,332.0,,31.0,55.078%,5.078%,24.609%,6.641%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.11 02:00:00,2020.09.11 00:00:00,0.92578,18.0,332.0,,31.0,0.55078,0.05078,0.24609,0.06641,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.11 04:00:00,2020.09.11 02:00:00,91.016%,9.0,725.0,,17.0,20.703%,39.453%,30.078%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.11 04:00:00,2020.09.11 02:00:00,0.91016,9.0,725.0,,17.0,0.20703,0.39453,0.30078,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.11 06:00:00,2020.09.11 04:00:00,0.86328,16.0,427.0,,87.0,0.10547,0.30078,0.19141,0.10547,0.06641,0.03516,0.03516,0.01953,0.00391,0.00391,12.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2020.09.11 06:00:00,2020.09.11 04:00:00,86.328%,16.0,427.0,,87.0,10.547%,30.078%,19.141%,10.547%,6.641%,3.516%,3.516%,1.953%,0.391%,0.391%,12.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2020.09.11 08:00:00,2020.09.11 06:00:00,94.141%,9.0,734.0,,83.0,1.953%,1.172%,2.734%,8.984%,3.516%,2.734%,59.766%,12.109%,0.391%,0.391%,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
2020.09.11 08:00:00,2020.09.11 06:00:00,0.94141,9.0,734.0,,83.0,0.01953,0.01172,0.02734,0.08984,0.03516,0.02734,0.59766,0.12109,0.00391,0.00391,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
2020.09.11 10:00:00,2020.09.11 08:00:00,0.93359,6.0,1164.0,,109.0,0.02734,0.01172,0.05078,0.45703,0.06641,0.02734,0.08984,0.12109,0.07422,0.00391,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2020.09.11 10:00:00,2020.09.11 08:00:00,93.359%,6.0,1164.0,,109.0,2.734%,1.172%,5.078%,45.703%,6.641%,2.734%,8.984%,12.109%,7.422%,0.391%,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2020.09.11 12:00:00,2020.09.11 10:00:00,80.078%,37.0,169.0,,83.0,46.484%,1.172%,3.516%,16.016%,2.734%,1.172%,2.734%,4.297%,0.391%,0.391%,35.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2020.09.11 12:00:00,2020.09.11 10:00:00,0.80078,37.0,169.0,,83.0,0.46484,0.01172,0.03516,0.16016,0.02734,0.01172,0.02734,0.04297,0.00391,0.00391,35.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2020.09.11 14:00:00,2020.09.11 12:00:00,0.87891,15.0,451.0,,83.0,0.32422,0.06641,0.04297,0.25391,0.04297,0.02734,0.05859,0.06641,0.00391,0.00391,10.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2020.09.11 14:00:00,2020.09.11 12:00:00,87.891%,15.0,451.0,,83.0,32.422%,6.641%,4.297%,25.391%,4.297%,2.734%,5.859%,6.641%,0.391%,0.391%,10.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2020.09.11 16:00:00,2020.09.11 14:00:00,0.93359,16.0,389.0,,71.0,0.24609,0.16016,0.26172,0.13672,0.04297,0.03516,0.03516,0.00391,0.00391,0.00391,13.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020.09.11 16:00:00,2020.09.11 14:00:00,93.359%,16.0,389.0,,71.0,24.609%,16.016%,26.172%,13.672%,4.297%,3.516%,3.516%,0.391%,0.391%,0.391%,13.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020.09.11 18:00:00,2020.09.11 16:00:00,94.922%,14.0,395.0,,83.0,25.391%,11.328%,18.359%,30.859%,1.953%,1.953%,2.734%,1.953%,0.391%,0.391%,11.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2020.09.11 18:00:00,2020.09.11 16:00:00,0.94922,14.0,395.0,,83.0,0.25391,0.11328,0.18359,0.30859,0.01953,0.01953,0.02734,0.01953,0.00391,0.00391,11.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2020.09.11 20:00:00,2020.09.11 18:00:00,0.97266,19.0,396.0,,31.0,0.64453,0.01172,0.19922,0.09766,0.01172,0.00391,0.00391,0.00391,0.00391,0.00391,17.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2020.09.11 20:00:00,2020.09.11 18:00:00,97.266%,19.0,396.0,,31.0,64.453%,1.172%,19.922%,9.766%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,17.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2020.09.11 22:00:00,2020.09.11 20:00:00,0.99609,18.0,445.0,,3.0,0.98828,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.11 22:00:00,2020.09.11 20:00:00,99.609%,18.0,445.0,,3.0,98.828%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.12 00:00:00,2020.09.11 22:00:00,0.97266,16.0,435.0,,25.0,0.62891,0.00391,0.30078,0.02734,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.12 00:00:00,2020.09.11 22:00:00,97.266%,16.0,435.0,,25.0,62.891%,0.391%,30.078%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.12 02:00:00,2020.09.12 00:00:00,0.99609,14.0,524.0,,5.0,0.98828,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.12 02:00:00,2020.09.12 00:00:00,99.609%,14.0,524.0,,5.0,98.828%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.12 04:00:00,2020.09.12 02:00:00,0.95703,15.0,466.0,,9.0,0.87109,0.07422,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.12 04:00:00,2020.09.12 02:00:00,95.703%,15.0,466.0,,9.0,87.109%,7.422%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.12 06:00:00,2020.09.12 04:00:00,94.922%,31.0,227.0,,87.0,58.984%,1.172%,12.109%,10.547%,4.297%,1.172%,1.953%,2.734%,0.391%,0.391%,29.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2020.09.12 06:00:00,2020.09.12 04:00:00,0.94922,31.0,227.0,,87.0,0.58984,0.01172,0.12109,0.10547,0.04297,0.01172,0.01953,0.02734,0.00391,0.00391,29.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2020.09.12 08:00:00,2020.09.12 06:00:00,0.91016,7.0,906.0,,85.0,0.05859,0.01172,0.04297,0.03516,0.02734,0.02734,0.41016,0.29297,0.00391,0.00391,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2020.09.12 08:00:00,2020.09.12 06:00:00,91.016%,7.0,906.0,,85.0,5.859%,1.172%,4.297%,3.516%,2.734%,2.734%,41.016%,29.297%,0.391%,0.391%,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2020.09.12 10:00:00,2020.09.12 08:00:00,0.91797,2.0,2283.0,,95.0,0.01172,0.01172,0.09766,0.17578,0.06641,0.02734,0.08203,0.38672,0.05859,0.00391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2020.09.12 10:00:00,2020.09.12 08:00:00,91.797%,2.0,2283.0,,95.0,1.172%,1.172%,9.766%,17.578%,6.641%,2.734%,8.203%,38.672%,5.859%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2020.09.12 12:00:00,2020.09.12 10:00:00,0.78516,4.0,1674.0,,97.0,0.19141,0.01172,0.13672,0.04297,0.01953,0.01953,0.08203,0.25391,0.02734,0.00391,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2020.09.12 12:00:00,2020.09.12 10:00:00,78.516%,4.0,1674.0,,97.0,19.141%,1.172%,13.672%,4.297%,1.953%,1.953%,8.203%,25.391%,2.734%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2020.09.12 14:00:00,2020.09.12 12:00:00,90.234%,18.0,383.0,,95.0,37.891%,1.172%,12.891%,19.922%,1.953%,1.953%,5.078%,6.641%,1.953%,0.391%,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2020.09.12 14:00:00,2020.09.12 12:00:00,0.90234,18.0,383.0,,95.0,0.37891,0.01172,0.12891,0.19922,0.01953,0.01953,0.05078,0.06641,0.01953,0.00391,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2020.09.12 16:00:00,2020.09.12 14:00:00,87.109%,3.0,1672.0,,83.0,1.172%,1.172%,7.422%,4.297%,3.516%,2.734%,40.234%,26.953%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2020.09.12 16:00:00,2020.09.12 14:00:00,0.87109,3.0,1672.0,,83.0,0.01172,0.01172,0.07422,0.04297,0.03516,0.02734,0.40234,0.26953,0.00391,0.00391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2020.09.12 18:00:00,2020.09.12 16:00:00,80.859%,4.0,1456.0,,79.0,2.734%,1.953%,18.359%,5.078%,2.734%,2.734%,36.328%,11.328%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
2020.09.12 18:00:00,2020.09.12 16:00:00,0.80859,4.0,1456.0,,79.0,0.02734,0.01953,0.18359,0.05078,0.02734,0.02734,0.36328,0.11328,0.00391,0.00391,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
2020.09.12 20:00:00,2020.09.12 18:00:00,0.89453,11.0,625.0,,31.0,0.34766,0.12891,0.36328,0.04297,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020.09.12 20:00:00,2020.09.12 18:00:00,89.453%,11.0,625.0,,31.0,34.766%,12.891%,36.328%,4.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020.09.12 22:00:00,2020.09.12 20:00:00,0.85547,47.0,133.0,,13.0,0.51953,0.28516,0.01953,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,45.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.12 22:00:00,2020.09.12 20:00:00,85.547%,47.0,133.0,,13.0,51.953%,28.516%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,45.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.13 00:00:00,2020.09.12 22:00:00,0.87891,81.0,78.0,,13.0,0.67578,0.14453,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.13 00:00:00,2020.09.12 22:00:00,87.891%,81.0,78.0,,13.0,67.578%,14.453%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.13 02:00:00,2020.09.13 00:00:00,87.891%,25.0,219.0,,15.0,41.016%,19.141%,26.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,23.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.13 02:00:00,2020.09.13 00:00:00,0.87891,25.0,219.0,,15.0,0.41016,0.19141,0.26172,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,23.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.13 04:00:00,2020.09.13 02:00:00,0.88672,11.0,582.0,,17.0,0.19922,0.41016,0.26172,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.13 04:00:00,2020.09.13 02:00:00,88.672%,11.0,582.0,,17.0,19.922%,41.016%,26.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.13 06:00:00,2020.09.13 04:00:00,0.87109,8.0,785.0,,97.0,0.05859,0.23828,0.29297,0.10547,0.03516,0.02734,0.05859,0.04297,0.01172,0.00391,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2020.09.13 06:00:00,2020.09.13 04:00:00,87.109%,8.0,785.0,,97.0,5.859%,23.828%,29.297%,10.547%,3.516%,2.734%,5.859%,4.297%,1.172%,0.391%,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2020.09.13 08:00:00,2020.09.13 06:00:00,81.641%,10.0,667.0,,95.0,6.641%,1.172%,12.891%,8.984%,3.516%,2.734%,7.422%,33.203%,5.078%,0.391%,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
2020.09.13 08:00:00,2020.09.13 06:00:00,0.81641,10.0,667.0,,95.0,0.06641,0.01172,0.12891,0.08984,0.03516,0.02734,0.07422,0.33203,0.05078,0.00391,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
2020.09.13 10:00:00,2020.09.13 08:00:00,91.797%,11.0,602.0,,93.0,33.203%,2.734%,1.953%,9.766%,1.953%,1.953%,5.078%,33.203%,1.172%,0.391%,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2020.09.13 10:00:00,2020.09.13 08:00:00,0.91797,11.0,602.0,,93.0,0.33203,0.02734,0.01953,0.09766,0.01953,0.01953,0.05078,0.33203,0.01172,0.00391,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2020.09.13 12:00:00,2020.09.13 10:00:00,0.87891,16.0,305.0,,89.0,0.25391,0.01172,0.05859,0.18359,0.02734,0.02734,0.08203,0.23828,0.00391,0.00391,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2020.09.13 12:00:00,2020.09.13 10:00:00,87.891%,16.0,305.0,,89.0,25.391%,1.172%,5.859%,18.359%,2.734%,2.734%,8.203%,23.828%,0.391%,0.391%,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2020.09.13 14:00:00,2020.09.13 12:00:00,0.88672,19.0,393.0,,85.0,0.33984,0.01172,0.03516,0.02734,0.01953,0.01172,0.30859,0.11328,0.00391,0.00391,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2020.09.13 14:00:00,2020.09.13 12:00:00,88.672%,19.0,393.0,,85.0,33.984%,1.172%,3.516%,2.734%,1.953%,1.172%,30.859%,11.328%,0.391%,0.391%,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2020.09.13 16:00:00,2020.09.13 14:00:00,0.83984,8.0,649.0,,71.0,0.14453,0.00391,0.03516,0.13672,0.01953,0.01953,0.47266,0.00391,0.00391,0.00391,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2020.09.13 16:00:00,2020.09.13 14:00:00,83.984%,8.0,649.0,,71.0,14.453%,0.391%,3.516%,13.672%,1.953%,1.953%,47.266%,0.391%,0.391%,0.391%,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2020.09.13 18:00:00,2020.09.13 16:00:00,0.81641,6.0,1054.0,,67.0,0.01953,0.01172,0.03516,0.03516,0.05859,0.13672,0.51172,0.00391,0.00391,0.00391,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2020.09.13 18:00:00,2020.09.13 16:00:00,81.641%,6.0,1054.0,,67.0,1.953%,1.172%,3.516%,3.516%,5.859%,13.672%,51.172%,0.391%,0.391%,0.391%,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2020.09.13 20:00:00,2020.09.13 18:00:00,84.766%,35.0,195.0,,31.0,38.672%,1.172%,26.953%,13.672%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,33.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2020.09.13 20:00:00,2020.09.13 18:00:00,0.84766,35.0,195.0,,31.0,0.38672,0.01172,0.26953,0.13672,0.01172,0.00391,0.00391,0.00391,0.00391,0.00391,33.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2020.09.13 22:00:00,2020.09.13 20:00:00,0.71484,58.0,90.0,,27.0,0.55078,0.00391,0.08203,0.04297,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,57.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.13 22:00:00,2020.09.13 20:00:00,71.484%,58.0,90.0,,27.0,55.078%,0.391%,8.203%,4.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,57.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.14 00:00:00,2020.09.13 22:00:00,90.234%,50.0,131.0,,67.0,75.391%,0.391%,2.734%,2.734%,1.172%,1.172%,2.734%,0.391%,0.391%,0.391%,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020.09.14 00:00:00,2020.09.13 22:00:00,0.90234,50.0,131.0,,67.0,0.75391,0.00391,0.02734,0.02734,0.01172,0.01172,0.02734,0.00391,0.00391,0.00391,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020.09.14 02:00:00,2020.09.14 00:00:00,0.95703,80.0,78.0,,3.0,0.90234,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.14 02:00:00,2020.09.14 00:00:00,95.703%,80.0,78.0,,3.0,90.234%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.14 04:00:00,2020.09.14 02:00:00,0.94922,84.0,89.0,,1.0,0.89453,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.14 04:00:00,2020.09.14 02:00:00,94.922%,84.0,89.0,,1.0,89.453%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.09.14 06:00:00,2020.09.14 04:00:00,0.92578,39.0,163.0,,79.0,0.51172,0.01172,0.04297,0.02734,0.02734,0.07422,0.16797,0.03516,0.00391,0.00391,36.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
2020.09.14 06:00:00,2020.09.14 04:00:00,92.578%,39.0,163.0,,79.0,51.172%,1.172%,4.297%,2.734%,2.734%,7.422%,16.797%,3.516%,0.391%,0.391%,36.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
2020.09.14 08:00:00,2020.09.14 06:00:00,94.922%,20.0,340.0,,65.0,15.234%,1.953%,22.266%,9.766%,13.672%,19.141%,12.109%,0.391%,0.391%,0.391%,16.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2020.09.14 08:00:00,2020.09.14 06:00:00,0.94922,20.0,340.0,,65.0,0.15234,0.01953,0.22266,0.09766,0.13672,0.19141,0.12109,0.00391,0.00391,0.00391,16.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2020.09.14 10:00:00,2020.09.14 08:00:00,94.922%,23.0,260.0,,55.0,16.797%,8.984%,11.328%,5.078%,14.453%,33.203%,4.297%,0.391%,0.391%,0.391%,18.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2020.09.14 10:00:00,2020.09.14 08:00:00,0.94922,23.0,260.0,,55.0,0.16797,0.08984,0.11328,0.05078,0.14453,0.33203,0.04297,0.00391,0.00391,0.00391,18.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2020.09.14 12:00:00,2020.09.14 10:00:00,91.797%,10.0,755.0,,61.0,33.984%,2.734%,6.641%,4.297%,9.766%,21.484%,12.891%,0.391%,0.391%,0.391%,6.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
2020.09.14 12:00:00,2020.09.14 10:00:00,0.91797,10.0,755.0,,61.0,0.33984,0.02734,0.06641,0.04297,0.09766,0.21484,0.12891,0.00391,0.00391,0.00391,6.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
2020.09.14 14:00:00,2020.09.14 12:00:00,90.234%,11.0,571.0,,65.0,16.797%,1.172%,2.734%,3.516%,19.922%,33.203%,12.109%,0.391%,0.391%,0.391%,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2020.09.14 14:00:00,2020.09.14 12:00:00,0.90234,11.0,571.0,,65.0,0.16797,0.01172,0.02734,0.03516,0.19922,0.33203,0.12109,0.00391,0.00391,0.00391,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2020.09.14 16:00:00,2020.09.14 14:00:00,80.078%,14.0,410.0,,53.0,18.359%,1.172%,3.516%,17.578%,26.172%,12.109%,0.391%,0.391%,0.391%,0.391%,11.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
2020.09.14 16:00:00,2020.09.14 14:00:00,0.80078,14.0,410.0,,53.0,0.18359,0.01172,0.03516,0.17578,0.26172,0.12109,0.00391,0.00391,0.00391,0.00391,11.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
2020.09.14 18:00:00,2020.09.14 16:00:00,0.86328,5.0,1179.0,,47.0,0.01953,0.01953,0.08203,0.59766,0.12109,0.01172,0.00391,0.00391,0.00391,0.00391,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
